
Lista de Imoveis da Caixa;;Data de geracao:;25/06/2026;;;;;;
N do imovel;UF;Cidade;Bairro;Endereco;Preco;Valor de avaliacao;Desconto;Financiamento;Descricao;Modalidade de venda;Link de acesso
1444417585201;RS;NOVA ALVORADA;CENTRO;RUA 32 SANTO SALLA, N. 699, LT 08 QD 24;780000;780000;0;Nao;Casa, 160.60 de área total, 160.60 de área privativa, 399.99 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417585201
8787711313150;RS;NOVA HARTZ;CAMPO VICENTE;RUA COLOMBIA, N. 80, LT 44, QD 03, SETOR 201;96592.92;163000;4075;Nao;Casa, 40.87 de área total, 40.87 de área privativa, 143.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711313150
1444420517866;RS;NOVA PETROPOLIS;Vila Germania;R LAGOA AZUL, N. 200, Apto 304, BL C, VG 03;131549.47;209000;3706;Nao;Apartamento, 0.00 de área total, 47.59 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420517866
8444428322450;RS;NOVO HAMBURGO;BOA SAUDE;RUA DAS ARAUCARIAS, N. SN, LT 12 QD T LOT PQ RES NOVO HAMBURGO;55542.61;108000;4858;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 130.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428322450
8787700964847;RS;NOVO HAMBURGO;BOA SAUDE;RUA DAS QUARESMEIRAS, N. 479, LT 19, QD U;56571.18;110000;4858;Nao;Casa, 0.00 de área total, 45.00 de área privativa, 130.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700964847
10141386;RS;NOVO HAMBURGO;GUARANI;AVENIDA NICOLAU BECKER, N. S/N, QD V LT 10 - ESQ. RUA IRMA MAERIA CLEO;133435.77;258000;4829;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 467.53 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10141386
8787707172822;RS;NOVO HAMBURGO;DIEHL;RUA ARTHUR MOMBERGER, N. 1050, Apto 44, BL I VAGA 69;109546.07;205000;4657;Nao;Apartamento, 0.00 de área total, 45.64 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707172822
8444426692404;RS;NOVO HAMBURGO;ALPES DO VALE;RUA PROJETADA 01, N. SN, LT 04 LOT COOPUNESP;47123.91;88000;4646;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 141.50 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426692404
8444426624549;RS;NOVO HAMBURGO;ALPES DO VALE;RUA PROJETADA 01, N. SN, LT 02;48947.49;89000;4501;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 125.02 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426624549
8787709702497;RS;NOVO HAMBURGO;SANTO AFONSO;RUA BOLESLAU CASEMIRO KONARZWSKI, N. 651, Apto 501, BL 18;97185.51;164000;4075;Nao;Apartamento, 51.39 de área total, 41.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709702497
8787711417370;RS;NOVO HAMBURGO;CANUDOS;RUA MARIA OLINDA TELLES, N. 1222, Apto 503, BL 10, BOX 199;103704.06;175000;4075;Nao;Apartamento, 77.51 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711417370
8555522621522;RS;NOVO HAMBURGO;RONDONIA;RUA SANTA CRISTINA, N. 141, Apto 11, BL GRAMADO VG 1;122695.94;203000;3956;Nao;Apartamento, 71.49 de área total, 62.48 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555522621522
8787716310256;RS;NOVO HAMBURGO;RONDONIA;RUA GUIA LOPES, N. 900, Apto 504, BL 02, VAGA 154, DESCOBERTA LIVRE;113025.32;187000;3956;Nao;Apartamento, 64.65 de área total, 42.15 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716310256
8555535192846;RS;NOVO HAMBURGO;ROSELANDIA;RUA JOAO ALFREDO KRAEMER, N. 101, Apto 33, BL G, VG 91;120882.7;200000;3956;Nao;Apartamento, 73.00 de área total, 66.21 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535192846
8787711044213;RS;NOVO HAMBURGO;SANTO AFONSO;RUA BOLESLAU CASEMIRO KONARZWSKI, N. 651, Apto 202, BL08;114967.29;190212.98;3956;Nao;Apartamento, 0.00 de área total, 41.20 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711044213
10214863;RS;NOVO HAMBURGO;IDEAL;AVENIDA CORONEL FREDERICO LINCK, N. 454, QD 20, LTS 1 E 2;908172.87;1500000;3946;Nao;Prédio, 0.00 de área total, 454.28 de área privativa, 307.50 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10214863
8444407434764;RS;NOVO HAMBURGO;CANUDOS;AVENIDA REYNALDO KAYSER, N. 1221, Apto 14,;94623.28;155000;3896;Nao;Apartamento, 103.47 de área total, 50.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407434764
8555513177453;RS;NOVO HAMBURGO;CANUDOS;RUA MARIA OLINDA TELLES, N. 900, CS 248;171445.26;280000;3877;Nao;Casa, 128.43 de área total, 85.51 de área privativa, 128.42 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513177453
8444409227308;RS;NOVO HAMBURGO;CANUDOS;RUA URUGUAI, N. 388, Apto 334, BL 09 3º PAVIMENTO;100669.52;163000;3824;Nao;Apartamento, 66.15 de área total, 38.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409227308
1787702079834;RS;NOVO HAMBURGO;OPERARIO;RUA HENRI DUNANT, N. 801, Apto 94, BL C;227521.21;357000;3627;Nao;Apartamento, 82.50 de área total, 68.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787702079834
8787710339651;RS;NOVO HAMBURGO;SANTO AFONSO;RUA BOLESLAU CASEMIRO KONARZWSKI, N. 651, Apto 503, BL 07;155000;155000;0;Nao;Apartamento, 51.39 de área total, 41.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710339651
1444405151295;RS;NOVO HAMBURGO;CANUDOS;RUA ADONAI NUNES DOS SANTOS, N. 64, LT 19 QD 16;420000;420000;0;Nao;Casa, 0.00 de área total, 64.93 de área privativa, 247.50 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405151295
8444437429505;RS;NOVO HAMBURGO;CANUDOS;RUA EVALDO LUIZ DE SOUZA, N. 10, Apto 54, BL M;193709.63;153000;0;Nao;Apartamento, 56.70 de área total, 45.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444437429505
7049000001130;RS;NOVO HAMBURGO;VILA NOVA;RUA OSCAR EMILIO MULLER, N. 56, Apto 11;1150000;819000;0;Nao;Apartamento, 0.00 de área total, 153.19 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 3 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=7049000001130
1444420275811;RS;OSORIO;RETIRO;RUA CAMAQUA, N. S/N, LT 10 QD 07 SETOR 640;86464.61;175000;5060;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 752.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420275811
10208356;RS;OSORIO;ARROIO DAS PEDRAS;BR 101 ALTURA DO KM 95, N. 00;804464.58;1550000;4810;Nao;Imóvel rural, 0.00 de área total, 0.00 de área privativa, 102564.78 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10208356
1444420346930;RS;OSORIO;Serramar;RUA 2, N. SN, LOTE 3, QUADRA 1;104436.9;178000;4133;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 680.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420346930
1555528313074;RS;PANAMBI;CENTRO;RUA SETE DE SETEMBRO, N. SN, LT 06 QD 42 ST 01;4628048.98;7261800;3627;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 2617.23 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555528313074
8787708622210;RS;PARAI;LOTEAMENTO SAO LUCAS;RUA CARLOS PIAN, N. 168, Apto 402, BL.3 APTO 402;170692.89;170692.89;0;Nao;Apartamento, 0.00 de área total, 60.27 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708622210
8444417615710;RS;PAROBE;COLINA DO LEAO;RUA PARAÍBA, N. 290, LT 09 QD B;75667.54;137500;4497;Nao;Casa, 61.60 de área total, 38.42 de área privativa, 205.89 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417615710
10214658;RS;PAROBE;Guarujá;AVENIDA DAS NAÇÕES, N. 553, SL 03, TÉRREO, QD J, LT 12;339608.85;609000;4424;Nao;Sala, 0.00 de área total, 224.03 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10214658
8444429220929;RS;PAROBE;Emancipação;RUA PARIS, N. SN, LOTE12, D12;74726.23;129000;4208;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 323.92 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429220929
8444427340480;RS;PAROBE;PARAOBÉ;RUA ERNESTINA TASSO DA SILVA, N. SN, LOTE 1, QUADRA 04;47634.67;82000;4191;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 220.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427340480
10210516;RS;PASSO FUNDO;VALINHOS;RUA VERANÓPOLIS, N. 00, LT H;285226.2;505000;4352;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 2008.99 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10210516
1444420992696;RS;PASSO FUNDO;Jaboticabal;RUA L, N. SN, CH 03, QD 25;506034.17;850000;4047;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 1987.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420992696
8787709357609;RS;PASSO FUNDO;SAO LUIZ GONZAGA;RUA PITAGORAS, N. 100, Apto F302, BL F VG F302;114838.57;190000;3956;Nao;Apartamento, 108.24 de área total, 44.10 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709357609
1444409847693;RS;PASSO FUNDO;CENTRO;RUA LAVA PES, N. 1011, Apto 303, PAV 2;221785.38;348000;3627;Nao;Apartamento, 0.00 de área total, 95.09 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), 1 lavabo(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409847693
1444419275625;RS;PASSO FUNDO;SAO LUIZ GONZAGA;AVENIDA MANGABEIRA, N. 800, TERRENO 18B;192468.92;302000;3627;Nao;Casa, 79.00 de área total, 79.00 de área privativa, 156.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419275625
1444406668496;RS;PASSO FUNDO;VILA LUIZA;RUA SALZANO DA CUNHA, N. SN, CHÁCARA 25;1030000;1030000;0;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 3117.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406668496
8444422593177;RS;PASSO FUNDO;SANTA MARTA;RUA SETEMBRINO VIEIRA DE SOUZA, N. 260, Apto 208, BL B;180000;180000;0;Nao;Apartamento, 92.84 de área total, 49.34 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422593177
8787706033381;RS;PASSO FUNDO;SANTA MARTA;RUA PALMARES, N. 114, Apto 524, BL 05;198000;198000;0;Nao;Apartamento, 105.53 de área total, 49.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706033381
1444419388047;RS;PASSO FUNDO;SANTA MARTA;RUA MARTIN LUTHER KING, N. SN, LT 1A QD E;332704.66;315000;0;Nao;Casa, 111.97 de área total, 111.97 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419388047
8444408128616;RS;PELOTAS;LARANJAL;RUA CAMPO BOM, N. 192, Apto 0, LOTE 22,  QUADRA 28;52441.19;136000;6145;Nao;Casa, 0.00 de área total, 62.66 de área privativa, 429.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408128616
8787700912405;RS;PELOTAS;TRES VENDAS;RUA ABRILINO FERREIRA CARDOSO, N. 550, Apto 503;52637.15;122000;5686;Nao;Apartamento, 0.00 de área total, 44.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700912405
8555519245760;RS;PELOTAS;LARANJAL;RUA PANAMBI N 693 LT 06 QD 70, N. 693, LT 06 QD 70;83308.7;189000;5593;Nao;Casa, 0.00 de área total, 45.10 de área privativa, 181.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519245760
8444426380895;RS;PELOTAS;TRES VENDAS;RUA LEOPOLDO BROD, N. 7258, INTERIOR 41;37241.94;84000;5567;Nao;Terreno, 0.00 de área total, 0.01 de área privativa, 0.01 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426380895
8444427297835;RS;PELOTAS;FRAGATA;R HENRIQUE DIAS, N. 790, Apto 502, BL 01;55030.37;120000;5415;Nao;Apartamento, 53.59 de área total, 43.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427297835
10171522;RS;PELOTAS;LARANJAL;RUA SANTO ANGELO, N. 1381, QD 112, LT 14;92158.92;200000;5393;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10171522
10140907;RS;PELOTAS;TRES VENDAS;RUA ALFREDO SATTE ALAM, N. 1150, QD 49, LT 06;405797.54;850000;5226;Nao;Casa, 0.00 de área total, 396.56 de área privativa, 429.24 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10140907
8444406901890;RS;PELOTAS;FRAGATA;RUA IRMAO FERNANDO DE JESUS, N. SN, Apto 205, BL 26, QUART.1702;36257.18;75000;5166;Nao;Apartamento, 0.00 de área total, 39.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406901890
10208957;RS;PELOTAS;FRAGATA;RUA MAJOR FRANCISCO NUNES DE SOUZA, N. 4274, VILA DO PRADO;175852.6;360000;5116;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 678.78 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10208957
8444408079712;RS;PELOTAS;FRAGATA;RUA IRMAO GABINO GERARDO ANTIGA RUA 05, N. SN, Apto 304, BL 164;47980.8;95000;4950;Nao;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408079712
8444414313020;RS;PELOTAS;FRAGATA;RUA DIRCEU DE AVILA MARTINS, N. 1702, Apto 204, BL 332;54245.84;107000;4931;Nao;Apartamento, 37.48 de área total, 35.96 de área privativa, 0.00 de área do terreno, WC.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414313020
8444424446716;RS;PELOTAS;LOT RES PAINEIRAS I;RUA SEIS, N. 02,;66445.1;130000;4889;Nao;Casa, 40.00 de área total, 40.00 de área privativa, 128.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424446716
8444406656356;RS;PELOTAS;LARANJAL;RUA LAGOA VERMELHA, N. 199, LT 07 QD 24;110456.56;215000;4863;Nao;Casa, 60.50 de área total, 60.50 de área privativa, 214.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406656356
8787711715320;RS;PELOTAS;TRES VENDAS;AVENIDA ENGENHEIRO ILDEFONSO SIMOES LOPE, N. 2046, Apto 504, BL J;90741.05;175000;4815;Nao;Apartamento, 50.26 de área total, 43.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711715320
8444410266273;RS;PELOTAS;TRES VENDAS;RUA JOAO LUIZ DO AMARAL, N. 33, Apto 302, BL 06;37790.34;72000;4752;Nao;Apartamento, 0.00 de área total, 36.94 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410266273
8787707311903;RS;PELOTAS;TRES VENDAS;RUA DOIS, N. 670, Apto 404, BL C VAGA DE GARAGEM N. 140;72440.36;138000;4751;Nao;Apartamento, 97.53 de área total, 47.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707311903
1444404332849;RS;PELOTAS;FRAGATA;RUA FREI CANECA, N. 1060, .;98566.85;185000;4673;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 143.56 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404332849
8787705999975;RS;PELOTAS;TRES VENDAS;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 631, Apto 304, BL R;89066.97;167000;4667;Nao;Apartamento, 65.43 de área total, 45.70 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705999975
8787712811471;RS;PELOTAS;TRES VENDAS;RUA DOIS, N. 670, Apto 202, BL. B VG. 45;88000.29;165000;4667;Nao;Apartamento, 97.53 de área total, 47.71 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712811471
8444425494633;RS;PELOTAS;LARANJAL;AVENIDA BAHIA, N. 227, LT 10 QD 20;29553.82;55000;4627;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 231.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425494633
1444421645558;RS;PELOTAS;FRAGATA;RUA MARILDA ZAIDEM MESQUITA, N. 62,;60618.3;112000;4588;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 398.12 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421645558
8444425945589;RS;PELOTAS;TRES VENDAS;RUA VEREADOR PAULO ACI TEIXEIRA - INTERIOR 60, N. 1018,;78525.22;145000;4585;Nao;Terreno, 35.00 de área total, 0.00 de área privativa, 225.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425945589
1444409701028;RS;PELOTAS;CENTRO;RUA SANTOS DUMONT, N. 50;207517.7;382000;4568;Nao;Casa, 0.00 de área total, 187.92 de área privativa, 114.24 de área do terreno,  2 qto(s), varanda, WC, 2 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409701028
